fms_id,budget_line,total_budget,spend_to_date,managing_agency,sponsor_agency,vendor_ids
P-4BIGSTF,P -0510,571894.36,571767.05,DPR,DPR,V0540 V0801 V0485
P-4STFCAR,P -1018,442295.91,442523.28,DPR,DPR,V0652
P-5STFMHN,P -1018,384486.16,384649.67,DPR,DPR,V0068 V0208
P-3RANDSC,"P -0245M, P -1018 , P -D018 , P -I001 , P -M245 , TF-0502",1881000.00,467000.00,DPR,DPR,V0169
P-1POECOT,"P -D021 , P -I001 , P -X245",1300832.21,654881.48,DPR,DPR,V0562 V0216
P-3DIRVPK,"P -0245M, P -1018 , P -I001",26253000.00,2432131.19,DPR,DPR,V0631 V0074 V0170
P-218MPPG,"P -0245K, P -D017 , P -I001 , P -K011",12769991.94,1255561.73,DPR,DPR,V0783 V0562
P-218CCMF,"P -1018 , P -D017",5166112.33,4479664.27,DPR,DPR,V0291 V0476
P-215KLCS,P -0505,3096748.72,2086690.40,DPR,DPR,V0487
P-414BAY8,P -1018,50000.00,0.00,DPR,DPR,V0425
SANDY4-51,"P -1018 , P -1018 , P -I001",3735972.00,139631.75,DPR,DPR,V0504
P-3TONYDL,"P -0506 , P -I001",247730.70,202359.07,DPR,DPR,V0411 V0596 V0144
P-6CWPLE1,"P -1008 , P -1249",2696000.00,0.00,DPR,DPR,V0054 V0222
P-6CWPLG1,"P -0245M, P -1008 , P -1008",2118207.47,1388487.20,DPR,DPR,V0541
P-6DEERFE,"P -1018 , P -I001",889350.00,597980.61,DPR,DPR,V0081
P-4QNPAV1,"P -1018 , P -I001",7022069.77,2618222.70,DPR,DPR,V0652 V0208 V0035
P-407PWLL,"P -0013 , P -0245Q, P -D019 , P -D019 , P -I001 , P -Q245",3081022.00,344245.16,DPR,DPR,V0015
P-303LFPG,"P -1018 , P -1018 , P -I001",6280875.00,2307447.64,DPR,DPR,V0312
P-6RPZBKQ,P -0245Q,1660326.77,971885.80,DPR,DPR,V0351 V0877
P-110FLAG,"P -D021 , P -I001",1865445.52,1299648.20,DPR,DPR,V0540 V0562
P-1SPACET,"P -D021 , P -D171 , P -I001",7040183.39,611295.94,DPR,DPR,V0156 V0274
P-407TELE,"P -1018 , P -I001",236000.00,0.00,DPR,DPR,V0247 V0540 V0461
P-6CWTEL1,"P -0950 , P -I001",1899000.00,571855.75,DPR,DPR,V0245 V0216 V0782
P-201FROS,"P -D017 , P -I001",1593963.09,1298421.40,DPR,DPR,V0635 V0248
P-201MDLT,P -D017,1505738.86,1208194.66,DPR,DPR,V0652 V0209 V0462
P-210RUPP,"P -D017 , P -I001",6552212.10,5109204.89,DPR,DPR,V0045 V0625 V0245
P-210OWLH,"P -0245K, P -D017 , P -I001",8631326.00,7381117.91,DPR,DPR,V0931 V0174
P-202GRPL,P -D017,3894075.46,3278631.16,DPR,DPR,V0563 V0462 V0144
P-202CUGP,"P -D017 , P -I001",6571836.78,4146453.52,DPR,DPR,V0476
P-303KIML,"P -D018 , P -I001",1369064.00,333240.00,DPR,DPR,V0188
P-306PETD,"P -0245M, P -D822 , P -I001",776074.34,554099.21,DPR,DPR,V0878 V0572 V0895
P-404WMPG,"P -D019 , P -I001 , P -Q245",4852702.47,1463543.98,DPR,DPR,V0074 V0877 V0294
P-4WOODPZ,"P -I001 , P -Q245",2436374.60,1432662.29,DPR,DPR,V0216 V0639 V0146
P-404JCPI,"P -D019 , P -I001",4611283.12,1718021.84,DPR,DPR,V0113
P-4ELMPRK,"P -D019 , P -I001",7637981.37,653881.37,DPR,DPR,V0155 V0411
P-412KLWP,"P -0245Q, P -D019 , P -I001 , P -Q245 , SE-0005",18434105.00,964519.11,DPR,DPR,V0187 V0760 V0582
P-406HHPR,"P -D019 , P -I001",3762885.73,3227156.17,DPR,DPR,V0365 V0184 V0586
P-407MNPW,"P -1018 , P -D019 , P -D019 , P -I001",8912263.64,955037.47,DPR,DPR,V0470 V0216 V0174
P-413CAMB,"P -D019 , P -I001 , P -Q245",4723000.00,694330.70,DPR,DPR,V0002 V0708 V0571
P-4MARFAJ,"P -D019 , P -I001 , P -Q245",6134911.38,696278.70,DPR,DPR,V0490
P-412JAMP,"P -D019 , P -I001",5385941.02,4138954.75,DPR,DPR,V0694 V0856
P-412SRPC,"P -D019 , P -D019 , P -I001 , TF-0502",6183820.56,3611863.84,DPR,DPR,V0035
NDF-SOAQK,"ED-0384 , P -I001",10494766.97,739278.51,DPR,DPR,V0150 V0247
P-303HMFS,"P -D018 , P -I001",4363251.00,3366848.99,DPR,DPR,V0216 V0485
P-309AHAM,"P -I001 , P -M245",2324854.00,1515826.31,DPR,DPR,V0891 V0056
P-307SOLB,"P -D018 , TF-0502",947253.53,849008.17,DPR,DPR,V0567
P-4UDALNP,"HW-1674 , P -D019 , P -I001",634831.71,55331.71,DPR,DPR,V0268 V0256 V0644
P-3MORNHR,"P -I001 , P -M245",860486.08,619675.73,DPR,DPR,V0495 V0247 V0216
P-1ARAELV,"P -1018 , P -I001",738000.00,543139.96,DPR,DPR,V0351
P-6CWR22D,"P -1250 , P -1250 , P -I001",2441000.00,2119254.68,DPR,DPR,V0122 V0730
P-4GRST21,"P -0822 , P -I001 , P -Q245",1680249.75,1116150.22,DPR,DPR,V0203 V0923 V0620
P-2GRST01,"P -0822 , P -D822 , P -I001",610000.00,68743.10,DPR,DPR,V0045
P-302BLEE,"P -D018 , P -I001",2718849.29,821624.81,DPR,DPR,V0241
P-310MCCY,"P -1018 , P -D018 , P -I001 , P -M245",4874827.26,4133496.84,DPR,DPR,V0620
P-503GCPG,"P -0245R, P -D020 , P -D020 , P -I001",8870450.91,2367162.01,DPR,DPR,V0372 V0211 V0009
P-4FTTOTP,"P -1018 , P -1018",1646170.00,747051.40,DPR,DPR,V0704 V0615
P-203LFGP,"P -D017 , P -I001",4024000.00,923944.35,DPR,DPR,V0625
P-1SPC21A,"P -0822 , P -I001",3879415.50,1329536.61,DPR,DPR,V0485
P-2SPC21A,"P -0822 , P -I001",1488469.00,1274495.07,DPR,DPR,V0338 V0189 V0002
P-202FTGP,"P -D017 , P -K011",794025.38,794025.38,DPR,DPR,V0906
P-2PWBFTG,"P -0935 , P -1018 , P -1018 , P -D017 , P -D017 , P -I001 , P -K011 , P -K011 , TF-0502",30821590.98,2536323.98,DPR,DPR,V0245 V0188
P-1FACDCR,"P -1018 , P -1018 , P -I001",1016000.00,138000.00,DPR,DPR,V0118 V0122
P-3FACDPL,"P -1249 , P -I001",875000.00,0.00,DPR,DPR,V0150 V0150
P-6FACD21,"P -0505 , P -I001",1911000.00,0.00,DPR,DPR,V0189 V0485
SAND4TREE,"P -I001 , PU-0100",4304567.00,545624.99,DPR,DPR,V0335
P-1BOLTPK,"P -1018 , P -1245 , P -D021 , P -I001",8968750.00,971708.34,DPR,DPR,V0247 V0035
P-4OLMSRF,"P -1018 , P -I001",19939560.00,508314.27,DPR,DPR,V0664 V0509
EDMFPM,"ED-D401 , P -0245M, P -0501 , P -D018 , P -I001 , PU-0200",22334606.33,984573.87,DPR,DPR,V0009 V0189 V0211
SAND5TREE,"P -I001 , PU-0100",5464671.00,1767323.28,DPR,DPR,V0921 V0183 V0943
GXBXGI-03,"P -1018 , P -I001 , WP-0169 , WP-0170",4548983.00,524504.46,DPR,DPR,V0150 V0002
P-1MBRKCS,"P -0505 , P -1018 , P -1250 , P -I001",1241000.00,31911.53,DPR,DPR,V0144 V0035 V0216
P-1WKFLDC,"P -1018 , P -I001",1920000.00,99604.48,DPR,DPR,V0383 V0174 V0058
P-3LFLWER,P -I001,1983000.00,1330483.24,DPR,DPR,V0672 V0651 V0258
P-3P155CS,P -I001,1900000.00,921157.84,DPR,DPR,V0146 V0493 V0455
P-4HOLSCS,"P -0505 , P -1008 , P -D019 , P -I001",1473000.00,24520.78,DPR,DPR,V0391 V0188
P-101CGDN,"P -D021 , P -I001",400000.00,0.00,DPR,DPR,V0351 V0247 V0219
P-102FDBP,"P -D021 , P -I001",550000.00,0.00,DPR,DPR,V0531 V0365
P-102WWGT,P -D021,549939.57,177994.51,DPR,DPR,V0983 V0130 V0146
P-103RBGT,P -D021,401781.90,311454.42,DPR,DPR,V0209
P-204ELGD,"P -D017 , P -I001",300000.00,0.00,DPR,DPR,V0878 V0877
P-209MSGT,"P -D017 , P -I001",370000.00,103073.73,DPR,DPR,V0035
P-2GRNTHB,"P -D017 , P -I001 , P -K011 , P -K011",2791958.93,899518.61,DPR,DPR,V0253
P-406PEGT,"P -I001 , P -Q245",350000.00,0.00,DPR,DPR,V0289
P-412GECG,"P -D019 , P -I001",350000.00,0.00,DPR,DPR,V0384 V0485
P-412WATR,"P -D019 , P -D019 , P -I001",1156300.00,195446.47,DPR,DPR,V0248 V0245 V0395
P-4FMPLUM,"P -1018 , P -I001",500000.00,0.00,DPR,DPR,V0604 V0799
P-6WTRSWR,"P -0245R, P -0245X, P -1018 , P -I001",1428000.00,203246.11,DPR,DPR,V0604 V0431
P-4UNION,"P -D019 , P -I001",499954.00,35278.77,DPR,DPR,V0187 V0216 V0490
P-3RIVRMP,"P -0380 , P -D018 , P -I001 , P -M245",3068048.38,677702.14,DPR,DPR,V0059
P-3FCSADA,"P -D018 , P -I001",4128000.00,628000.00,DPR,DPR,V0122 V0829 V0390
P-404ATRI,P -D019,961888.00,515114.67,DPR,DPR,V0241 V0245 V0850
P-404HOPK,"P -0245Q, P -1018 , P -I001 , P -Q245 , PU-0025 , TF-0502",7903000.00,206968.32,DPR,DPR,V0918
P-405BENN,"P -D019 , P -I001",4393852.74,1610500.69,DPR,DPR,V0122 V0006
P-405HIDR,"P -1018 , P -D017 , P -I001",2099481.00,1370746.54,DPR,DPR,V0312 V0604 V0443
P-407BBSF,"P -0510 , P -D019 , P -I001",4906968.71,759709.95,DPR,DPR,V0157 V0593
P-412RKPP,"P -0245Q, P -D019 , P -I001 , TF-0502",5269405.95,1006778.58,DPR,DPR,V0581
P-4BLISSV,"P -D019 , P -I001",635839.36,137285.54,DPR,DPR,V0471
P-4CAPTGP,"P -1018 , P -D019 , P -D019 , P -I001 , P -Q245 , P -Q245",5628996.43,959219.51,DPR,DPR,V0540 V0476 V0175
P-4KCPPAV,"P -I001 , P -Q245 , TF-0502",1184397.00,746064.63,DPR,DPR,V0187
P-404LIND,"P -D019 , P -I001",5380273.47,2533150.16,DPR,DPR,V0562 V0693 V0006
P-4WATEDG,"P -0245Q, P -I001",15889846.16,1257131.09,DPR,DPR,V0130 V0414 V0123
P-4WOODPG,"P -1018 , P -I001 , P -Q245",5105500.69,2990528.07,DPR,DPR,V0274 V0444 V0346
P-4RRDPK,"P -0245Q, P -I001 , TF-0502",22456036.92,2430022.96,DPR,DPR,V0956 V0452
P-210MCKP,"P -D017 , P -I001",5681927.00,3470614.74,DPR,DPR,V0710 V0006
P-215MCDP,"P -D017 , P -I001",9259536.08,578227.35,DPR,DPR,V0599
P-217PADG,"P -0245K, P -I001",5714631.78,1419361.87,DPR,DPR,V0488 V0749 V0540
P-218PWMP,"P -D017 , P -I001 , P -K001 , P -K011",516636.47,516636.47,DPR,DPR,V0391 V0562 V0820
P-2PWPADT,"P -D017 , P -I001 , P -K001 , P -K011",7502000.00,437204.84,DPR,DPR,V0035 V0490
P-108EWPK,"P -D021 , P -I001",4120935.60,592389.55,DPR,DPR,V0122 V0687 V0411
P-1PBEAST,"P -D021 , P -D021 , P -I001",4397745.76,2632064.20,DPR,DPR,V0187
P-111ESPG,"P -0245X, P -1018 , P -I001",6449103.88,5660375.90,DPR,DPR,V0035 V0351
P-1DBPLYG,"P -D021 , P -I001",9021672.50,2264094.08,DPR,DPR,V0443
P-503LEMN,"P -0245R, P -I001",2704188.00,2357942.20,DPR,DPR,V0624 V0983
P-503AESP,"P -D020 , P -I001 , TF-0502",7185060.25,2128154.53,DPR,DPR,V0217
P-1HAFFP1,"P -0245X, P -1018 , P -D021 , P -D021 , P -I001 , P -X245",36059115.45,2721761.39,DPR,DPR,V0572
P-1HAFFPT,"P -0245X, P -1018 , P -D021 , P -I001",1002310.57,781795.40,DPR,DPR,V0289 V0131 V0057
P-307RPRP,"P -D018 , P -D018 , P -I001",996215.60,721413.90,DPR,DPR,V0247
P-502SHML,"P -0245R, P -I001 , P -R245",3524012.00,3174632.66,DPR,DPR,V0248 V0086
P-1PELHAM,"P -1018 , P -D021 , P -I001",7750692.35,1152177.89,DPR,DPR,V0174 V0265
P-112SHLP,"P -1018 , P -D021 , P -I001 , TF-0502",2047292.00,575842.25,DPR,DPR,V0347
P-108MUSE,"P -D021 , P -I001",3209541.87,2014963.72,DPR,DPR,V0529 V0006
P-411CRCH,"P -D019 , P -I001",441000.00,40681.47,DPR,DPR,V0853 V0457 V0006
P-4OVERLO,"P -1249 , P -I001",2455000.00,1164205.16,DPR,DPR,V0678
P-6ROOF22,"P -1249 , P -1249 , P -I001",4598524.21,1771877.95,DPR,DPR,V0056 V0411 V0208
P-3CYPGCS,"P -1018 , P -D018 , P -I001 , P -M245",4185000.00,419316.86,DPR,DPR,V0476 V0203 V0475
P-1HAFFPL,"P -0245X, P -1008 , P -1018 , P -I001",19886076.00,1472974.03,DPR,DPR,V0475 V0411 V0927
P-3TRE22B,"P -0245M, P -I001",1153000.00,1137995.36,DPR,DPR,V0252 V0332 V0169
P-2TRE22A,P -D822,567710.95,564710.95,DPR,DPR,V0037 V0228 V0476
P-1RNQ22A,"P -1018 , P -1250 , P -I001 , PU-0025",34744513.37,2129976.13,DPR,DPR,V0313 V0443 V0365
P-4WATECS,"P -0245Q, P -0245Q",725723.00,725723.00,DPR,DPR,V0187 V0169 V0312
P-4GWENCS,"P -0245Q, P -I001",348762.19,348762.19,DPR,DPR,V0423 V0700
P-3TJRCUP,"P -0506 , P -D018 , P -I001",438000.00,54000.00,DPR,DPR,V0843 V0056
P-4FMDOOR,"P -0506 , P -I001",561154.92,12154.92,DPR,DPR,V0735 V0092
P-6CWGLZ1,"P -0506 , P -I001",0.00,0.00,DPR,DPR,V0766 V0189 V0187
P-105HNBC,"P -1018 , P -I001",358000.00,0.00,DPR,DPR,V0604
P-106CRTN,"P -D021 , P -I001",2175000.00,852614.77,DPR,DPR,V0881
P-210JPPT,"P -D017 , P -I001",2090000.00,1376679.39,DPR,DPR,V0312 V0150 V0866
P-301WAPT,"P -D018 , P -I001",196000.00,196177.60,DPR,DPR,V0051 V0245
P-308JJAD,P -D018,1075198.86,848478.42,DPR,DPR,V0122
P-3MCRPAV,P -I001,4890000.00,4667961.53,DPR,DPR,V0353 V0652
P-401HOY2,"P -1018 , P -I001",370000.00,231092.64,DPR,DPR,V0652
P-6PAVCW1,P -I001,165791.18,147808.68,DPR,DPR,V0289
P-200CPSW,"P -0245K, P -1018 , P -I001",4003000.00,1265583.50,DPR,DPR,V0406
P-200MPTH,"P -0412 , P -I001",400000.00,0.00,DPR,DPR,V0056 V0652 V0296
P-210DBPP,"P -D017 , P -I001",6050000.00,125000.00,DPR,DPR,V0203
P-210OWLR,"P -D017 , P -I001",2213000.00,1300670.04,DPR,DPR,V0777 V0485
P-218CPMC,"P -1018 , P -I001",2000000.00,0.00,DPR,DPR,V0611 V0342
P-2BKPAV2,"P -1018 , P -I001",600000.00,0.00,DPR,DPR,V0056 V0209 V0035
P-2KISRPV,"P -0245K, P -D017",5002385.44,2385.44,DPR,DPR,V0346 V0144 V0146
P-502GBRE,"P -D020 , P -I001",3074310.00,1715678.57,DPR,DPR,V0026
P-5CPILLP,"P -1018 , P -I001 , TF-0502",6750000.00,750000.00,DPR,DPR,V0118
P-1CPIHSP,"P -0245X, P -D021 , P -I001",4247358.62,2812410.67,DPR,DPR,V0247 V0564 V0289
P-2CPIJRM,"P -1018 , P -I001",5595000.00,222057.59,DPR,DPR,V0274 V0169
P-3CPIAAP,"P -1018 , P -D018 , P -I001 , TF-0502",5964390.00,4559442.23,DPR,DPR,V0323 V0070
P-3CPIDOE,"P -1018 , P -D018 , P -I001",3987787.00,2468510.71,DPR,DPR,V0411 V0268
P-107POEP,"P -0245X, P -D021 , P -I001",8790000.00,1077000.00,DPR,DPR,V0942 V0312
P-1CPIPNT,"P -1018 , P -D021 , P -I001",8045579.30,508855.16,DPR,DPR,V0380
P-1CPIDVP,"P -1018 , P -I001 , TF-0502",2748960.00,1809588.88,DPR,DPR,V0450 V0572 V0057
P-2BARRYP,"P -0245K, P -I001",4169681.38,3015666.77,DPR,DPR,V0487 V0351
P-1CPIHCS,"P -1018 , P -I001",2363997.00,59985.96,DPR,DPR,V0411 V0248
P-2CPIJCS,"P -1018 , P -I001",2247297.00,54080.30,DPR,DPR,V0057 V0925 V0151
P-3ALXHAM,"P -0505 , P -1018 , P -I001",1200000.00,0.00,DPR,DPR,V0088
P-3FREDSM,"P -0505 , P -0882 , P -I001",1400000.00,0.00,DPR,DPR,V0056 V0284
P-405JPCS,"P -D019 , P -D019 , P -I001",4025690.00,1706781.97,DPR,DPR,V0562 V0247 V0183
P-407FLPU,"P -D018 , P -I001",2175000.00,190000.00,DPR,DPR,V0086 V0174 V0572
P-4CPIHCS,"P -1018 , P -I001",1751371.00,55207.59,DPR,DPR,V0203 V0009
P-6GMBXGI,"P -0245X, P -1018 , P -I001",591000.00,332621.28,DPR,DPR,V0134 V0287
GRSIGI-01,"P -0245R, P -I001",2075346.29,879999.19,DPR,DPR,V0785 V0216
P-6PNYR40,"P -0822 , P -I001",0.00,0.00,DPR,DPR,V0056 V0736 V0810
P-6PNYR39,"P -0822 , P -I001",780000.00,284867.10,DPR,DPR,V0050 V0557 V0174
P-1PELFTR,"P -0822 , P -I001",3612150.00,587650.57,DPR,DPR,V0067 V0002
P-1VNCFTR,"P -1018 , P -I001",4900957.00,677027.22,DPR,DPR,V0572 V0274 V0208
P-5SIFRTN,"P -0245R, P -0822 , P -I001",2036600.00,115000.00,DPR,DPR,V0487 V0241 V0122
P-2BELTPF,"P -0822 , P -I001",4094065.00,302141.24,DPR,DPR,V0025 V0859 V0443
P-6RETW23,"P -0245K, P -0245M, P -0245Q, P -0245X, P -1329 , P -I001",18207457.00,5941707.83,DPR,DPR,V0934 V0873
P-311PFRC,"P -0506 , P -I001",4896000.00,325000.00,DPR,DPR,V0972
P-2MTFLTR,"P -1008 , P -1008 , P -1018 , P -1329 , P -I001",4075000.00,230000.00,DPR,DPR,V0127 V0902
P-103PATH,"P -1018 , P -I001",500000.00,0.00,DPR,DPR,V0066 V0720 V0035
P-110PPTH,"P -1018 , P -D021 , P -I001",1700000.00,0.00,DPR,DPR,V0045 V0957 V0306
P-2COFEPK,P -I001,1045000.00,700372.93,DPR,DPR,V0009
P-307PATH,"P -1018 , P -I001",520000.00,0.00,DPR,DPR,V0144 V0654
P-311RIPW,"P -1018 , P -I001",675000.00,0.00,DPR,DPR,V0604
P-312FPTH,"P -1018 , P -I001",850000.00,0.00,DPR,DPR,V0475 V0130 V0487
P-3RANDVC,"P -I001 , P -M245",239000.00,0.00,DPR,DPR,V0595
P-412BPTH,P -I001,470000.00,413365.61,DPR,DPR,V0611
P-4ALYPND,P -I001,1410000.00,1212585.99,DPR,DPR,V0289 V0350 V0187
P-501CLP2,P -I001,5010000.00,4830411.78,DPR,DPR,V0216 V0182 V0476
P-6CWPAV1,"P -1018 , P -I001",2189000.00,1009255.16,DPR,DPR,V0155 V0180 V0737
P-1CPIDPG,"P -0245X, P -1018 , P -I001",3169368.00,2544576.83,DPR,DPR,V0087
P-1CPIJJP,"P -0245X, P -1018 , P -I001",3393000.00,1995415.51,DPR,DPR,V0183
P-1AWRWR,"P -1329 , P -I001",2582000.00,86980.18,DPR,DPR,V0328 V0034
P-2CPIRHP,"P -1018 , P -D017 , P -I001",1645000.00,198368.00,DPR,DPR,V0208
P-2CPISAP,"P -1018 , P -I001",133745.74,133745.74,DPR,DPR,V0130 V0485 V0026
SEED-SAPG,"ED-0384 , P -0505 , P -1018 , P -I001 , TF-0502",26941000.00,527000.00,DPR,DPR,V0318 V0086
P-2CPIPHP,"P -0505 , P -1018 , P -D017 , P -I001",8570000.00,565396.90,DPR,DPR,V0796 V0849
P-107HRSP,P -D021,2745000.00,2123233.34,DPR,DPR,V0078
P-109WGTF,"P -1018 , P -I001",1171000.00,0.00,DPR,DPR,V0652 V0057
P-307RSTF,"P -1018 , P -D018 , P -I001",1465000.00,0.00,DPR,DPR,V0490 V0652
P-311RSTF,"P -0510 , P -I001",6441000.00,5413704.57,DPR,DPR,V0365 V0365
P-410SFTF,"P -1018 , P -I001",1283000.00,0.00,DPR,DPR,V0035 V0235
P-412MPTF,"P -1018 , P -I001",1381000.00,0.00,DPR,DPR,V0540
P-6CWSTF2,"P -0510 , P -I001",10111686.50,4289803.48,DPR,DPR,V0056 V0652
P-204BPST,"P -0510 , P -I001",900000.00,629890.42,DPR,DPR,V0923 V0604 V0035
P-2BKSTF1,"P -1018 , P -I001",4422000.00,2621298.57,DPR,DPR,V0142
P-216OSBO,"P -D017 , P -I001",892056.47,608882.41,DPR,DPR,V0485 V0248
P-215MEL2,"P -1018 , P -D017 , P -I001",2844738.92,331703.36,DPR,DPR,V0455 V0122
P-207GWHB,"P -D017 , P -I001",1318306.50,990378.44,DPR,DPR,V0056 V0540
P-2TREP23,"P -0245K, P -D822",9880.04,9880.04,DPR,DPR,V0806 V0433 V0365
P-0PRC23B,"P -0822 , P -I001",7866000.00,0.00,DPR,DPR,V0228
P-0PRC23A,"P -1018 , P -I001",1179000.00,0.00,DPR,DPR,V0476 V0144
P-2TRE23D,P -I001,557000.00,509049.10,DPR,DPR,V0216 V0877 V0487
P-2PKTR23,P -0245K,12640.49,12640.49,DPR,DPR,V0521 V0312 V0002
P-4PKTR23,"P -0245Q, P -1018 , P -I001",1203000.00,1186220.94,DPR,DPR,V0411
P-6PKTR23,"ED-0075 , ED-0409 , P -0822",7955.55,7955.55,DPR,DPR,V0877 V0074
P-2TRE23E,"P -0245K, P -1018 , P -I001",3220000.00,3058320.50,DPR,DPR,V0418 V0347
P-2TRE23A,"P -0245K, P -D822",10315.84,10315.84,DPR,DPR,V0057 V0118
P-4TRE23C,P -I001,7442000.00,4761070.16,DPR,DPR,V0664 V0652
P-5TRE23A,"P -1018 , P -I001",2592000.00,2435340.77,DPR,DPR,V0575 V0118
P-503ANNA,"P -D020 , P -I001 , P -R245",2949855.19,1446580.37,DPR,DPR,V0142
P-306ASGP,"P -1018 , P -D018 , P -I001 , TF-0502",4556256.12,654984.88,DPR,DPR,V0734 V0169 V0183
P-312LBPG,"P -1018 , P -D018 , P -D018 , P -I001 , TF-0502",4995785.48,2756363.91,DPR,DPR,V0006 V0150 V0006
P-6SEAWAL,"P -0501 , P -1130 , P -1329 , P -D017 , P -I001 , P -K011 , PU-0200",13385000.00,215152.23,DPR,DPR,V0399 V0705
P-110FPPP,"P -D021 , P -I001",3556998.00,1425340.70,DPR,DPR,V0166
P-302TDRC,"P -0506 , P -I001",168743.48,120302.64,DPR,DPR,V0867 V0006
P-308CSPP,"P -1018 , P -D018 , P -I001",454000.00,1414.32,DPR,DPR,V0174
P-2TRSD23,"P -1018 , P -I001",2983300.00,2615036.16,DPR,DPR,V0880
P-6PREFA1,"P -1018 , P -I001",3284814.00,2230986.84,DPR,DPR,V0006
P-2TRS23A,"P -1018 , P -I001",3033300.00,197987.43,DPR,DPR,V0487 V0329 V0572
P-4TRS23A,"P -1018 , P -I001",5684923.00,5292872.64,DPR,DPR,V0802 V0169
P-6TRS23A,"P -1018 , P -I001",3574997.00,3373900.00,DPR,DPR,V0528 V0002 V0437
P-2GPWB12,"P -0839 , P -I001",1375819.00,1178932.85,DPR,DPR,V0878 V0808
P-0PRC23C,"P -1018 , P -I001",3300000.00,0.00,DPR,DPR,V0097 V0773 V0174
P-0PRC23D,"P -1018 , P -I001",9900000.00,0.00,DPR,DPR,V0209
P-2FULTON,"P -1018 , P -I001",6699124.35,3958904.79,DPR,DPR,V0183
P-210MPTC,"P -D017 , P -I001",5095000.00,53920.91,DPR,DPR,V0245 V0045 V0248
P-2TRE24D,"P -0822 , P -I001",8500000.00,2791939.09,DPR,DPR,V0664 V0888 V0247
P-3TRE24A,"P -0822 , P -I001",8696000.00,4872125.06,DPR,DPR,V0074 V0973 V0209
P-3TRE24B,"P -0822 , P -1018 , P -D822 , P -I001 , PU-0100",8835000.00,55000.00,DPR,DPR,V0035 V0169 V0026
P-4TRE24C,"P -0822 , P -I001",7825000.00,1400808.05,DPR,DPR,V0728 V0443 V0410
P-2TRE24B,P -I001,7871000.00,2304928.26,DPR,DPR,V0774
P-410TPAF,"P -1018 , P -D019 , P -I001",887000.00,113375.48,DPR,DPR,V0054 V0002
P-501CPTP,"P -1018 , P -I001",1860000.00,240000.00,DPR,DPR,V0856 V0856 V0699
P-4PKTR24,"P -1018 , P -D822 , P -I001",3445000.00,15000.00,DPR,DPR,V0802 V0562
P-2TRE24E,"P -0822 , P -D822 , P -I001",726000.00,12797.48,DPR,DPR,V0057 V0202 V0467
P-2TRE24C,P -I001,1019000.00,850850.71,DPR,DPR,V0791 V0975 V0037
P-5TRSD23,"P -0245R, P -I001",5168980.00,4831339.88,DPR,DPR,V0443 V0365
P-4TRSD23,"P -1018 , P -I001",5244948.00,4978142.49,DPR,DPR,V0363 V0115 V0006
P-6POOL21,P -1008,0.00,0.00,DPR,DPR,V0183 V0248
P-312DMMG,"P -1018 , P -I001",419581.75,11971.25,DPR,DPR,V0351
P-6CWRWXM,"P -1018 , P -1329 , P -I001",12469641.33,4586371.96,DPR,DPR,V0460
P-4ALHVAC,"P -1250 , P -I001",3671000.00,268094.48,DPR,DPR,V0359 V0045 V0247
P-3CBHVAC,"P -0506 , P -1250 , P -I001",2906988.64,424311.95,DPR,DPR,V0691
P-3CRHVAC,"P -1250 , P -I001",3196000.00,18329.54,DPR,DPR,V0325
P-405JVBB,"P -D019 , P -I001",4886641.07,796290.46,DPR,DPR,V0540
P-413ESPG,"P -D019 , P -I001 , P -Q245",6385745.00,532542.34,DPR,DPR,V0884
P-4IDLTRF,"P -D019 , P -I001 , P -Q245",9625000.00,696852.99,DPR,DPR,V0365 V0248
P-218LOTT,"P -D017 , P -I001",4809734.98,689941.00,DPR,DPR,V0203
P-110BFPG,"P -D021 , P -I001",3220322.29,132425.11,DPR,DPR,V0351 V0169
P-204MHPG,"P -D017 , P -I001",7368696.55,701050.60,DPR,DPR,V0037 V0476 V0798
P-412MBPF,"P -D019 , P -I001",7034888.80,525282.57,DPR,DPR,V0846 V0028 V0411
P-501SKYL,"P -1329 , P -D020 , P -I001 , TF-0502",7504155.38,632548.63,DPR,DPR,V0057 V0562
P-309MSSC,"P -0245M, P -0245M, P -1018 , P -I001 , TF-0502",6844645.00,823736.35,DPR,DPR,V0122 V0583 V0002
P-3CPIRNP,"P -1018 , P -I001",4975932.94,349932.94,DPR,DPR,V0274
P-4INGRVL,"P -D019 , P -I001",4944947.46,507605.77,DPR,DPR,V0203
P-407FFAR,"P -D019 , P -I001 , P -Q245",7470074.84,593784.08,DPR,DPR,V0367 V0009
P-306DAGP,"P -D018 , P -I001 , P -M245",3311000.00,215000.00,DPR,DPR,V0216
P-405VITO,"P -D019 , P -I001",6185819.28,440847.07,DPR,DPR,V0315 V0216 V0130
P-501MAHO,"P -1018 , P -D020 , P -I001",2731619.37,339408.33,DPR,DPR,V0453 V0604 V0652
NDF-BRMPK,"ED-0384 , P -I001",4519810.78,491347.50,DPR,DPR,V0074
P-2CPIDMC,"P -1018 , P -I001",6062663.60,626925.20,DPR,DPR,V0203
P-1HAFFP3,"P -0245X, P -0245X, P -I001",5765000.00,882002.46,DPR,DPR,V0248 V0911 V0057
P-5CPILCS,"P -1018 , P -I001",3540341.91,144874.34,DPR,DPR,V0059
